Date;Price;;;
20/4/2009;54,6;;;
17/4/2009;56,5;;;
16/4/2009;55,3;;;
15/4/2009;55;;;
14/4/2009;55,15;;;
13/4/2009;55;;;
10/4/2009;55,2;;;
09/4/2009;54,85;;;
08/4/2009;53,3;;;
07/4/2009;52,9;;;
06/4/2009;55,1;;;
03/4/2009;52,85;;;
02/4/2009;53,1;;;
01/4/2009;50,5;;;
31/3/2009;50;;;
30/3/2009;50;;;
27/3/2009;52,1;;;
26/3/2009;51,5;;;
25/3/2009;51,25;;;
24/3/2009;52,2;;;
23/3/2009;52,68;;;
20/3/2009;50;;;
19/3/2009;50,5;;;
18/3/2009;49,25;;;
17/3/2009;49,55;;;
16/3/2009;49;;;
13/3/2009;48,75;;;
12/3/2009;47,75;;;
11/3/2009;48,35;;;
10/3/2009;49,85;;;
09/3/2009;49,05;;;
06/3/2009;47,75;;;
05/3/2009;47,1;;;
04/3/2009;48;;;
03/3/2009;45,5;;;
02/3/2009;45,1;;;
27/2/2009;46,3;;;
26/2/2009;46,8;;;
25/2/2009;43,85;;;
24/2/2009;44,3;;;
23/2/2009;44,75;;;
20/2/2009;46,38;;;
19/2/2009;47;;;
18/2/2009;46,8;;;
17/2/2009;46,95;;;
16/2/2009;47,75;;;
13/2/2009;49,4;;;
12/2/2009;49,5;;;
11/2/2009;50,75;;;
10/2/2009;52;;;
09/2/2009;52,25;;;
06/2/2009;51,15;;;
05/2/2009;50,75;;;
04/2/2009;50,7;;;
03/2/2009;50,51;;;
02/2/2009;50,95;;;
30/1/2009;51,65;;;
29/1/2009;51,1;;;
28/1/2009;50,95;;;
27/1/2009;51,4;;;
26/1/2009;52;;;
23/1/2009;50,32;;;
22/1/2009;50,76;;;
21/1/2009;50,1;;;
20/1/2009;50,19;;;
19/1/2009;50,5;;;
16/1/2009;53,69;;;
15/1/2009;54,37;;;
14/1/2009;54,05;;;
13/1/2009;54,23;;;
12/1/2009;54,04;;;
09/1/2009;56,1;;;
08/1/2009;58;;;
07/1/2009;60,45;;;
06/1/2009;61,5;;;
05/1/2009;59,9;;;
02/1/2009;58;;;
01/1/2009;59;;;
31/12/2008;60,42;;;
30/12/2008;60,62;;;
29/12/2008;60,8;;;
26/12/2008;60,5;;;
25/12/2008;60;;;
24/12/2008;60;;;
23/12/2008;60,28;;;
22/12/2008;60,45;;;
19/12/2008;59,5;;;
18/12/2008;59,41;;;
17/12/2008;59,3;;;
16/12/2008;59,75;;;
15/12/2008;61,15;;;
12/12/2008;61;;;
11/12/2008;62,55;;;
10/12/2008;60,75;;;
09/12/2008;59;;;
08/12/2008;59,06;;;
05/12/2008;58,75;;;
04/12/2008;58,74;;;
03/12/2008;58,5;;;
02/12/2008;60;;;
01/12/2008;60,75;;;
28/11/2008;64,35;;;
27/11/2008;64,1;;;
26/11/2008;61,5;;;
25/11/2008;61,5;;;
24/11/2008;60,66;;;
21/11/2008;62,68;;;
20/11/2008;62;;;
19/11/2008;65,75;;;
18/11/2008;66,72;;;
17/11/2008;66,64;;;
14/11/2008;68,55;;;
13/11/2008;69;;;
12/11/2008;71;;;
11/11/2008;72,25;;;
10/11/2008;74,5;;;
07/11/2008;75,05;;;
06/11/2008;75;;;
05/11/2008;75,46;;;
04/11/2008;74,73;;;
03/11/2008;74,18;;;
31/10/2008;73,62;;;
30/10/2008;74,79;;;
29/10/2008;75,06;;;
28/10/2008;74,31;;;
27/10/2008;76;;;
24/10/2008;78,6;;;
23/10/2008;80,1;;;
22/10/2008;81;;;
21/10/2008;82;;;
20/10/2008;81,75;;;
17/10/2008;81;;;
16/10/2008;81,7;;;
15/10/2008;81,95;;;
14/10/2008;85,75;;;
13/10/2008;84,25;;;
10/10/2008;83,3;;;
09/10/2008;85,59;;;
08/10/2008;86,78;;;
07/10/2008;86,78;;;
06/10/2008;88,96;;;
03/10/2008;88,96;;;
02/10/2008;86,71;;;
01/10/2008;86,83;;;
30/9/2008;85,61;;;
29/9/2008;87,77;;;
26/9/2008;87,84;;;
25/9/2008;88,59;;;
24/9/2008;89,31;;;
23/9/2008;89,39;;;
22/9/2008;88,04;;;
19/9/2008;85,78;;;
18/9/2008;84,86;;;
17/9/2008;84,86;;;
16/9/2008;83,16;;;
15/9/2008;86,28;;;
12/9/2008;86,28;;;
11/9/2008;85,54;;;
10/9/2008;84,59;;;
09/9/2008;84,65;;;
08/9/2008;86,39;;;
05/9/2008;86,94;;;
04/9/2008;88,09;;;
03/9/2008;87,91;;;
02/9/2008;88,42;;;
01/9/2008;89,88;;;
29/8/2008;91,6;;;
28/8/2008;91,48;;;
27/8/2008;91,48;;;
26/8/2008;90,48;;;
25/8/2008;90,21;;;
22/8/2008;90,52;;;
21/8/2008;91,28;;;
20/8/2008;90,02;;;
19/8/2008;87,38;;;
18/8/2008;87,33;;;
15/8/2008;86,24;;;
14/8/2008;86,74;;;
13/8/2008;85,11;;;
12/8/2008;83,15;;;
11/8/2008;82,93;;;
08/8/2008;82,37;;;
07/8/2008;82,5;;;
06/8/2008;80,69;;;
05/8/2008;80,82;;;
04/8/2008;83,07;;;
01/8/2008;83,51;;;
31/7/2008;83,5;;;
30/7/2008;81,41;;;
29/7/2008;82,26;;;
28/7/2008;82,45;;;
25/7/2008;84,07;;;
24/7/2008;83,57;;;
23/7/2008;80,7;;;
22/7/2008;82,26;;;
21/7/2008;82,45;;;
18/7/2008;84;;;
17/7/2008;86,83;;;
16/7/2008;87,33;;;
15/7/2008;89,38;;;
14/7/2008;90,45;;;
11/7/2008;91,69;;;
10/7/2008;87,63;;;
09/7/2008;88,69;;;
08/7/2008;89,94;;;
07/7/2008;91,38;;;
04/7/2008;91,31;;;
03/7/2008;90,97;;;
02/7/2008;88,81;;;
01/7/2008;93,19;;;
30/6/2008;91,75;;;
27/6/2008;89,44;;;
26/6/2008;87,11;;;
25/6/2008;86,06;;;
24/6/2008;85,45;;;
23/6/2008;84,56;;;
20/6/2008;83,56;;;
19/6/2008;83,69;;;
18/6/2008;82,75;;;
17/6/2008;81,07;;;
16/6/2008;81,38;;;
13/6/2008;80,66;;;
12/6/2008;79,69;;;
11/6/2008;78,45;;;
10/6/2008;78,26;;;
09/6/2008;78,26;;;
06/6/2008;76,92;;;
05/6/2008;74,95;;;
04/6/2008;75,67;;;
03/6/2008;76,42;;;
02/6/2008;75,58;;;
30/5/2008;75,73;;;
29/5/2008;76,9;;;
28/5/2008;77,25;;;
27/5/2008;77,61;;;
26/5/2008;77;;;
23/5/2008;76,33;;;
22/5/2008;76,36;;;
21/5/2008;75,71;;;
20/5/2008;74,58;;;
19/5/2008;74,54;;;
16/5/2008;73,55;;;
15/5/2008;72,79;;;
14/5/2008;72,45;;;
13/5/2008;72,58;;;
12/5/2008;72,42;;;
09/5/2008;72,42;;;
08/5/2008;71,86;;;
07/5/2008;71,7;;;
06/5/2008;71,39;;;
05/5/2008;70,81;;;
02/5/2008;68,93;;;
01/5/2008;68,93;;;
30/4/2008;68,93;;;
29/4/2008;68,93;;;
28/4/2008;69,89;;;
25/4/2008;69,89;;;
24/4/2008;69,89;;;
23/4/2008;69,85;;;
22/4/2008;70,05;;;
21/4/2008;70,36;;;
18/4/2008;68,98;;;
17/4/2008;69,48;;;
16/4/2008;69,08;;;
15/4/2008;68,86;;;
14/4/2008;68,15;;;
11/4/2008;67,58;;;
10/4/2008;67,58;;;
09/4/2008;66,83;;;
08/4/2008;66,64;;;
07/4/2008;66,83;;;
04/4/2008;66,14;;;
03/4/2008;65,8;;;
02/4/2008;65,36;;;
01/4/2008;65,05;;;
31/3/2008;65,4;;;
28/3/2008;64,83;;;
27/3/2008;64,95;;;
26/3/2008;64,76;;;
25/3/2008;63,95;;;
24/3/2008;64,01;;;
21/3/2008;64,01;;;
20/3/2008;64,01;;;
19/3/2008;64,2;;;
18/3/2008;64,57;;;
17/3/2008;64,76;;;
14/3/2008;65,51;;;
13/3/2008;65,76;;;
12/3/2008;65,36;;;
11/3/2008;65,01;;;
10/3/2008;65,2;;;
07/3/2008;65,57;;;
06/3/2008;65,51;;;
05/3/2008;65,14;;;
04/3/2008;65,14;;;
03/3/2008;65,39;;;
29/2/2008;65,76;;;
28/2/2008;65,57;;;
27/2/2008;65,39;;;
26/2/2008;64,7;;;
25/2/2008;65,01;;;
22/2/2008;64,85;;;
21/2/2008;64,7;;;
20/2/2008;64,2;;;
19/2/2008;64,17;;;
18/2/2008;63,7;;;
15/2/2008;64,05;;;
14/2/2008;64,05;;;
13/2/2008;63,2;;;
12/2/2008;62,7;;;
11/2/2008;62,4;;;
08/2/2008;62,39;;;
07/2/2008;61,61;;;
06/2/2008;61,61;;;
05/2/2008;61,45;;;
04/2/2008;62,01;;;
01/2/2008;62,32;;;
31/1/2008;61,94;;;
30/1/2008;62,57;;;
29/1/2008;62,26;;;
28/1/2008;61,82;;;
25/1/2008;61,63;;;
24/1/2008;60,47;;;
23/1/2008;60,22;;;
22/1/2008;60,81;;;
21/1/2008;60,88;;;
18/1/2008;62,48;;;
17/1/2008;62,69;;;
16/1/2008;63,13;;;
15/1/2008;63,91;;;
14/1/2008;63,82;;;
11/1/2008;63,22;;;
10/1/2008;63,66;;;
09/1/2008;63,83;;;
08/1/2008;64,12;;;
07/1/2008;64,12;;;
04/1/2008;63,5;;;
03/1/2008;63,06;;;
02/1/2008;62,19;;;
31/12/2007;65,88;;;
28/12/2007;65,88;;;
27/12/2007;65,25;;;
26/12/2007;64,06;;;
25/12/2007;64,06;;;
24/12/2007;64,06;;;
21/12/2007;64,06;;;
20/12/2007;65,17;;;
19/12/2007;63,79;;;
18/12/2007;63,67;;;
17/12/2007;63,01;;;
14/12/2007;63,96;;;
13/12/2007;64,87;;;
12/12/2007;64,98;;;
11/12/2007;65,14;;;
10/12/2007;65,74;;;
07/12/2007;64,76;;;
06/12/2007;63,48;;;
05/12/2007;63,39;;;
04/12/2007;63,5;;;
03/12/2007;62,48;;;
30/11/2007;61,87;;;
29/11/2007;62,92;;;
28/11/2007;64,19;;;
27/11/2007;64,11;;;
26/11/2007;64,36;;;
23/11/2007;65,05;;;
22/11/2007;65,06;;;
21/11/2007;65,69;;;
20/11/2007;65,48;;;
19/11/2007;64,17;;;
16/11/2007;63,11;;;
15/11/2007;63,47;;;
14/11/2007;64,82;;;
13/11/2007;64,63;;;
12/11/2007;64,2;;;
09/11/2007;63,6;;;
08/11/2007;62,67;;;
07/11/2007;61,84;;;
06/11/2007;60,89;;;
05/11/2007;60,63;;;
02/11/2007;61,66;;;
01/11/2007;61,89;;;
31/10/2007;61,89;;;
30/10/2007;61,24;;;
29/10/2007;63,15;;;
26/10/2007;62,11;;;
25/10/2007;61,3;;;
24/10/2007;60,4;;;
23/10/2007;60,1;;;
22/10/2007;59,81;;;
19/10/2007;60,8;;;
18/10/2007;60,12;;;
17/10/2007;60,25;;;
16/10/2007;59,6;;;
15/10/2007;58,65;;;
12/10/2007;58,08;;;
11/10/2007;57,66;;;
10/10/2007;57,67;;;
09/10/2007;57,09;;;
08/10/2007;57,2;;;
05/10/2007;56,7;;;
04/10/2007;56,28;;;
03/10/2007;56,13;;;
02/10/2007;56,13;;;
01/10/2007;55,92;;;
28/9/2007;55,7;;;
27/9/2007;55,15;;;
26/9/2007;54,91;;;
25/9/2007;55,1;;;
24/9/2007;55,83;;;
21/9/2007;55,23;;;
20/9/2007;54,92;;;
19/9/2007;54,32;;;
18/9/2007;54,21;;;
17/9/2007;53,65;;;
14/9/2007;53,36;;;
13/9/2007;53,52;;;
12/9/2007;53,42;;;
11/9/2007;53,13;;;
10/9/2007;53;;;
07/9/2007;53,35;;;
06/9/2007;53,15;;;
05/9/2007;53,01;;;
04/9/2007;53,03;;;
03/9/2007;52,53;;;
31/8/2007;52,55;;;
30/8/2007;52,42;;;
29/8/2007;52,62;;;
28/8/2007;52,13;;;
27/8/2007;52,15;;;
24/8/2007;51,75;;;
23/8/2007;51,92;;;
22/8/2007;51,88;;;
21/8/2007;52,4;;;
20/8/2007;52,42;;;
17/8/2007;52,76;;;
16/8/2007;52,9;;;
15/8/2007;53,2;;;
14/8/2007;53,42;;;
13/8/2007;53,6;;;
08/8/2007;54,2;;;
07/8/2007;54,17;;;
06/8/2007;54,45;;;
03/8/2007;54,65;;;
02/8/2007;54,55;;;
01/8/2007;54,1;;;
31/7/2007;54,17;;;
30/7/2007;54,08;;;
27/7/2007;53,63;;;
25/7/2007;53,03;;;
24/7/2007;52,77;;;
23/7/2007;52,64;;;
20/7/2007;52,82;;;
19/7/2007;52,62;;;
18/7/2007;52,3;;;
17/7/2007;52,47;;;
16/7/2007;52,16;;;
13/7/2007;52,39;;;
12/7/2007;52,45;;;
11/7/2007;52,75;;;
10/7/2007;52,72;;;
09/7/2007;52,85;;;
06/7/2007;52,77;;;
05/7/2007;52,56;;;
04/7/2007;52,38;;;
03/7/2007;52,88;;;
02/7/2007;53,17;;;
29/6/2007;52,01;;;
28/6/2007;53,49;;;
27/6/2007;53,55;;;
25/6/2007;53,65;;;
22/6/2007;53,86;;;
21/6/2007;53,73;;;
20/6/2007;53,67;;;
19/6/2007;52,15;;;
18/6/2007;53,35;;;
15/6/2007;53,66;;;
14/6/2007;53,97;;;
13/6/2007;53,95;;;
12/6/2007;53,7;;;
11/6/2007;53,75;;;
06/6/2007;53,19;;;
05/6/2007;53,1;;;
04/6/2007;53,35;;;
01/6/2007;53,75;;;
31/5/2007;53,15;;;
30/5/2007;53,22;;;
29/5/2007;54,25;;;
25/5/2007;54,5;;;
24/5/2007;54,25;;;
23/5/2007;53,85;;;
22/5/2007;54,1;;;
21/5/2007;54,3;;;
16/5/2007;53,6;;;
15/5/2007;53,2;;;
14/5/2007;53,4;;;
11/5/2007;52,9;;;
10/5/2007;52,55;;;
09/5/2007;52,7;;;
07/5/2007;52,65;;;
04/5/2007;51,92;;;
03/5/2007;51,55;;;
02/5/2007;51,55;;;
30/4/2007;51,74;;;
27/4/2007;50,85;;;
25/4/2007;50,99;;;
24/4/2007;48,75;;;
23/4/2007;50,8;;;
20/4/2007;50,17;;;
19/4/2007;50,5;;;
18/4/2007;50,77;;;
17/4/2007;51,21;;;
13/4/2007;51,15;;;
11/4/2007;51;;;
05/4/2007;50,1;;;
04/4/2007;50;;;
03/4/2007;50,2;;;
02/4/2007;50,6;;;
30/3/2007;50,85;;;
29/3/2007;50,7;;;
28/3/2007;50,28;;;
27/3/2007;49,95;;;
26/3/2007;50,18;;;
23/3/2007;50,06;;;
22/3/2007;50,12;;;
20/3/2007;49,91;;;
19/3/2007;49,47;;;
16/3/2007;49,7;;;
15/3/2007;49,97;;;
14/3/2007;49,05;;;
13/3/2007;50,03;;;
12/3/2007;49,89;;;
09/3/2007;49,49;;;
08/3/2007;48,95;;;
07/3/2007;47,74;;;
06/3/2007;47,87;;;
05/3/2007;47,38;;;
02/3/2007;48,69;;;
01/3/2007;49,9;;;
28/2/2007;48,6;;;
27/2/2007;48,35;;;
26/2/2007;48,6;;;
23/2/2007;46,95;;;
22/2/2007;46,47;;;
21/2/2007;46,75;;;
20/2/2007;46,3;;;
16/2/2007;48,3;;;
15/2/2007;48,22;;;
14/2/2007;47,55;;;
13/2/2007;48,3;;;
12/2/2007;48,95;;;
09/2/2007;48,55;;;
08/2/2007;48,4;;;
07/2/2007;48,44;;;
06/2/2007;48,65;;;
05/2/2007;48,04;;;
02/2/2007;48,06;;;
01/2/2007;48,85;;;
31/1/2007;48,59;;;
30/1/2007;49,3;;;
29/1/2007;50,25;;;
26/1/2007;50,88;;;
25/1/2007;50,58;;;
24/1/2007;51,05;;;
23/1/2007;51,7;;;
22/1/2007;52,22;;;
19/1/2007;52,75;;;
18/1/2007;52,5;;;
17/1/2007;52,5;;;
16/1/2007;53,35;;;
15/1/2007;52,85;;;
12/1/2007;52,65;;;
11/1/2007;52,65;;;
10/1/2007;52,2;;;
09/1/2007;51,75;;;
08/1/2007;51,4;;;
05/1/2007;51,83;;;
04/1/2007;52,95;;;
03/1/2007;52,8;;;
02/1/2007;53,05;;;
29/12/2006;50,25;;;
28/12/2006;50,92;;;
27/12/2006;51,48;;;
26/12/2006;52,41;;;
25/12/2006;52,41;;;
22/12/2006;52,41;;;
21/12/2006;52,41;;;
20/12/2006;52,27;;;
19/12/2006;51,67;;;
18/12/2006;51,9;;;
15/12/2006;52,47;;;
14/12/2006;51,75;;;
13/12/2006;51,6;;;
12/12/2006;52;;;
11/12/2006;53,42;;;
08/12/2006;53,6;;;
07/12/2006;52,58;;;
06/12/2006;51,85;;;
05/12/2006;51,6;;;
04/12/2006;51,65;;;
01/12/2006;52,05;;;
30/11/2006;51,6;;;
29/11/2006;52,02;;;
28/11/2006;52,65;;;
27/11/2006;52,91;;;
24/11/2006;53,89;;;
23/11/2006;53,37;;;
22/11/2006;53,14;;;
21/11/2006;53,6;;;
20/11/2006;54,2;;;
17/11/2006;53,65;;;
16/11/2006;54,4;;;
15/11/2006;55,68;;;
14/11/2006;55,88;;;
13/11/2006;55,88;;;
10/11/2006;56,75;;;
09/11/2006;57,6;;;
08/11/2006;56,95;;;
07/11/2006;56,5;;;
06/11/2006;56,88;;;
03/11/2006;56,15;;;
02/11/2006;55,95;;;
01/11/2006;55,77;;;
31/10/2006;55,77;;;
30/10/2006;55,87;;;
27/10/2006;57,1;;;
26/10/2006;56,07;;;
25/10/2006;55,15;;;
24/10/2006;56;;;
23/10/2006;55,95;;;
20/10/2006;55,3;;;
19/10/2006;55;;;
18/10/2006;54,67;;;
17/10/2006;55;;;
16/10/2006;54,85;;;
13/10/2006;56,1;;;
12/10/2006;55,35;;;
11/10/2006;54,8;;;
10/10/2006;54,2;;;
09/10/2006;54,88;;;
06/10/2006;53,85;;;
05/10/2006;53,02;;;
04/10/2006;51,75;;;
03/10/2006;52,5;;;
02/10/2006;52,5;;;
29/9/2006;53,25;;;
28/9/2006;52,9;;;
27/9/2006;52;;;
26/9/2006;51,74;;;
25/9/2006;52,4;;;
22/9/2006;53,96;;;
21/9/2006;53,24;;;
20/9/2006;52,97;;;
19/9/2006;55,09;;;
18/9/2006;55,75;;;
15/9/2006;56,27;;;
14/9/2006;56,4;;;
13/9/2006;56,15;;;
12/9/2006;57,27;;;
11/9/2006;57,45;;;
08/9/2006;57,95;;;
07/9/2006;57,95;;;
06/9/2006;57,9;;;
05/9/2006;58,33;;;
04/9/2006;58,39;;;
01/9/2006;57,78;;;
31/8/2006;57,93;;;
30/8/2006;57,72;;;
29/8/2006;58,71;;;
28/8/2006;58,71;;;
25/8/2006;58,96;;;
24/8/2006;58,52;;;
23/8/2006;58,95;;;
22/8/2006;58,9;;;
21/8/2006;59,4;;;
18/8/2006;58,58;;;
17/8/2006;58,85;;;
16/8/2006;59,35;;;
15/8/2006;59,09;;;
14/8/2006;58,8;;;
11/8/2006;59,09;;;
10/8/2006;59,15;;;
09/8/2006;59,4;;;
08/8/2006;59,52;;;
07/8/2006;59,16;;;
04/8/2006;58,22;;;
03/8/2006;59,17;;;
02/8/2006;59,68;;;
01/8/2006;59,11;;;
31/7/2006;57,87;;;
28/7/2006;57,87;;;
27/7/2006;58,51;;;
26/7/2006;58,64;;;
25/7/2006;58,51;;;
24/7/2006;59,2;;;
21/7/2006;59,95;;;
20/7/2006;59,53;;;
19/7/2006;59,21;;;
18/7/2006;59,21;;;
17/7/2006;60,79;;;
14/7/2006;59,93;;;
13/7/2006;59,05;;;
12/7/2006;58,04;;;
11/7/2006;57,73;;;
10/7/2006;57,27;;;
07/7/2006;57;;;
06/7/2006;57,1;;;
05/7/2006;56,25;;;
04/7/2006;56,01;;;
03/7/2006;55,78;;;
30/6/2006;55,4;;;
29/6/2006;55,35;;;
28/6/2006;55,35;;;
27/6/2006;55,3;;;
26/6/2006;55,3;;;
23/6/2006;55,53;;;
22/6/2006;55,72;;;
21/6/2006;55,33;;;
20/6/2006;55,16;;;
19/6/2006;54,7;;;
16/6/2006;55,33;;;
15/6/2006;54,68;;;
14/6/2006;54,68;;;
13/6/2006;55,02;;;
12/6/2006;55,41;;;
09/6/2006;54,45;;;
08/6/2006;54,38;;;
07/6/2006;54,88;;;
06/6/2006;55,77;;;
05/6/2006;55,55;;;
02/6/2006;55,55;;;
01/6/2006;55,41;;;
31/5/2006;55,97;;;
30/5/2006;56,44;;;
29/5/2006;57,03;;;
26/5/2006;57,34;;;
25/5/2006;57,34;;;
24/5/2006;57,34;;;
23/5/2006;57,48;;;
22/5/2006;56,81;;;
19/5/2006;54,7;;;
18/5/2006;54,19;;;
17/5/2006;55;;;
16/5/2006;56,08;;;
15/5/2006;55,73;;;
12/5/2006;51,21;;;
11/5/2006;53,02;;;
10/5/2006;52;;;
09/5/2006;50,12;;;
08/5/2006;50,45;;;
05/5/2006;51,21;;;
04/5/2006;52,23;;;
03/5/2006;52,49;;;
02/5/2006;51,83;;;
01/5/2006;53,92;;;
28/4/2006;53,92;;;
27/4/2006;55,89;;;
26/4/2006;57,5;;;
25/4/2006;61,36;;;
24/4/2006;62,35;;;
21/4/2006;62,16;;;
20/4/2006;62,47;;;
19/4/2006;62,84;;;
18/4/2006;63,07;;;
17/4/2006;61,97;;;
14/4/2006;61,97;;;
13/4/2006;61,97;;;
12/4/2006;61,79;;;
11/4/2006;61,95;;;
10/4/2006;61,44;;;
07/4/2006;60,72;;;
06/4/2006;61,29;;;
05/4/2006;60,36;;;
04/4/2006;60,09;;;
03/4/2006;59,95;;;
31/3/2006;59,8;;;
30/3/2006;59,27;;;
29/3/2006;58,79;;;
28/3/2006;58,79;;;
27/3/2006;58,36;;;
24/3/2006;59,03;;;
23/3/2006;59,41;;;
22/3/2006;59,67;;;
21/3/2006;60,04;;;
20/3/2006;60,1;;;
17/3/2006;59,76;;;
16/3/2006;59,67;;;
15/3/2006;59,71;;;
14/3/2006;60,39;;;
13/3/2006;60,16;;;
10/3/2006;59,46;;;
09/3/2006;59,26;;;
08/3/2006;59,23;;;
07/3/2006;59,32;;;
06/3/2006;59,38;;;
03/3/2006;59,47;;;
02/3/2006;59,43;;;
01/3/2006;59,12;;;
28/2/2006;59,12;;;
27/2/2006;59,15;;;
24/2/2006;59,15;;;
23/2/2006;59,01;;;
22/2/2006;59,6;;;
21/2/2006;59,39;;;
20/2/2006;58,83;;;
17/2/2006;57,64;;;
16/2/2006;56,95;;;
15/2/2006;56,54;;;
09/2/2006;57,21;;;
08/2/2006;56,6;;;
07/2/2006;56,92;;;
06/2/2006;56,81;;;
03/2/2006;56,59;;;
02/2/2006;56,52;;;
01/2/2006;56,12;;;
31/1/2006;55,76;;;
30/1/2006;55,93;;;
27/1/2006;55,76;;;
26/1/2006;56,65;;;
25/1/2006;55,62;;;
24/1/2006;55,54;;;
23/1/2006;56,63;;;
20/1/2006;57,08;;;
19/1/2006;56,86;;;
18/1/2006;55,4;;;
17/1/2006;55,4;;;
16/1/2006;53,9;;;
13/1/2006;53,9;;;
12/1/2006;54,28;;;
11/1/2006;54,85;;;
10/1/2006;53,98;;;
09/1/2006;53,58;;;
06/1/2006;54,21;;;
05/1/2006;53,85;;;
04/1/2006;53,76;;;
03/1/2006;52,9;;;
02/1/2006;53,51;;;
30/12/2005;57,33;;;
29/12/2005;57,33;;;
28/12/2005;57,27;;;
27/12/2005;56,29;;;
26/12/2005;56,18;;;
23/12/2005;56,18;;;
22/12/2005;55,64;;;
21/12/2005;55,14;;;
20/12/2005;57,03;;;
19/12/2005;55,99;;;
16/12/2005;53,13;;;
15/12/2005;52,6;;;
14/12/2005;51,27;;;
13/12/2005;50,55;;;
12/12/2005;50,11;;;
09/12/2005;49,16;;;
08/12/2005;49,16;;;
07/12/2005;49,79;;;
06/12/2005;49,95;;;
05/12/2005;49,25;;;
02/12/2005;48,47;;;
01/12/2005;47,95;;;
30/11/2005;48,35;;;
29/11/2005;48,34;;;
28/11/2005;47,85;;;
25/11/2005;47,85;;;
24/11/2005;47,63;;;
23/11/2005;48,38;;;
22/11/2005;48,08;;;
21/11/2005;47,41;;;
18/11/2005;47,41;;;
17/11/2005;47,91;;;
16/11/2005;47,73;;;
15/11/2005;47,74;;;
14/11/2005;48,12;;;
11/11/2005;47,03;;;
10/11/2005;46,71;;;
09/11/2005;45,92;;;
08/11/2005;45,92;;;
07/11/2005;45,46;;;
04/11/2005;45,42;;;
03/11/2005;45,3;;;
02/11/2005;45,3;;;
01/11/2005;45,84;;;
31/10/2005;45,84;;;
28/10/2005;45,9;;;
27/10/2005;45,88;;;
26/10/2005;45,99;;;
25/10/2005;45,96;;;
20/10/2005;45,93;;;
19/10/2005;46,45;;;
18/10/2005;46,53;;;
17/10/2005;46,53;;;
14/10/2005;46,4;;;
13/10/2005;46,58;;;
12/10/2005;46,62;;;
11/10/2005;46,48;;;
10/10/2005;46,22;;;
06/10/2005;46,04;;;
05/10/2005;46,34;;;
04/10/2005;46,23;;;
30/9/2005;45,87;;;
29/9/2005;45,97;;;
28/9/2005;45,55;;;
27/9/2005;45,15;;;
26/9/2005;44,47;;;
22/9/2005;44,65;;;
21/9/2005;44,83;;;
20/9/2005;44,83;;;
19/9/2005;44,91;;;
16/9/2005;44,92;;;
15/9/2005;45,37;;;
14/9/2005;45,26;;;
13/9/2005;45,49;;;
12/9/2005;45,49;;;
09/9/2005;46,3;;;
08/9/2005;46,46;;;
07/9/2005;46,7;;;
06/9/2005;46,48;;;
05/9/2005;46,52;;;
02/9/2005;46,43;;;
01/9/2005;45,91;;;
31/8/2005;45,65;;;
30/8/2005;45,27;;;
29/8/2005;45,06;;;
26/8/2005;44,97;;;
25/8/2005;45,15;;;
24/8/2005;45,19;;;
23/8/2005;45,25;;;
22/8/2005;45,09;;;
19/8/2005;44,8;;;
18/8/2005;44,61;;;
17/8/2005;45,02;;;
16/8/2005;45,01;;;
15/8/2005;44,91;;;
12/8/2005;45,31;;;
11/8/2005;45,33;;;
10/8/2005;45,24;;;
09/8/2005;45,13;;;
08/8/2005;44,53;;;
05/8/2005;44;;;
04/8/2005;43,95;;;
03/8/2005;44,25;;;
02/8/2005;43,92;;;
01/8/2005;44,09;;;
29/7/2005;44,62;;;
28/7/2005;44,63;;;
27/7/2005;44,85;;;
26/7/2005;44,29;;;
25/7/2005;44,29;;;
20/7/2005;44,18;;;
19/7/2005;46,35;;;
18/7/2005;45,89;;;
15/7/2005;45,49;;;
14/7/2005;44,79;;;
13/7/2005;46,96;;;
12/7/2005;47,56;;;
11/7/2005;47,47;;;
08/7/2005;47,21;;;
07/7/2005;46,76;;;
06/7/2005;47,07;;;
05/7/2005;46,31;;;
04/7/2005;46,05;;;
01/7/2005;45,52;;;
30/6/2005;45,52;;;
29/6/2005;45,17;;;
28/6/2005;44,73;;;
27/6/2005;44,93;;;
24/6/2005;44,93;;;
23/6/2005;44,63;;;
22/6/2005;43,89;;;
20/6/2005;43,26;;;
17/6/2005;42,46;;;
14/6/2005;41,54;;;
10/6/2005;40,97;;;
09/6/2005;40,66;;;
08/6/2005;40,18;;;
07/6/2005;40,18;;;
06/6/2005;39,9;;;
03/6/2005;39,6;;;
02/6/2005;39,84;;;
01/6/2005;39,7;;;
31/5/2005;40,23;;;
30/5/2005;40,12;;;
27/5/2005;40,09;;;
26/5/2005;40,09;;;
25/5/2005;40,09;;;
24/5/2005;39,95;;;
23/5/2005;39,79;;;
20/5/2005;40,02;;;
19/5/2005;39,55;;;
18/5/2005;39,59;;;
16/5/2005;39,16;;;
13/5/2005;39,16;;;
12/5/2005;39,9;;;
11/5/2005;39,9;;;
10/5/2005;39,85;;;
02/5/2005;38,33;;;
29/4/2005;38,85;;;
28/4/2005;38,03;;;
27/4/2005;37,69;;;
26/4/2005;39,25;;;
25/4/2005;39,35;;;
22/4/2005;39,84;;;
21/4/2005;39,84;;;
20/4/2005;40,45;;;
19/4/2005;40,19;;;
18/4/2005;40,01;;;
